signature,KM_pval,KM_HZ_0.95_lower,KM_HZ,KM_HZ_0.95_upper,n_low,n_high,Cox_HZ_activation_Z,Cox_HZ_ChemotherapyYES,Cox_HZ_SubtypeBasal,Cox_HZ_SubtypeHer2,Cox_HZ_SubtypeLumA,Cox_HZ_SubtypeLumB,Cox_HZ_Subtypeclaudin-low,Cox_HZ_SubtypeNC,Cox_HZ_Cellularitymoderate,Cox_HZ_Cellularityhigh,Cox_pval_activation_Z,Cox_pval_ChemotherapyYES,Cox_pval_SubtypeBasal,Cox_pval_SubtypeHer2,Cox_pval_SubtypeLumA,Cox_pval_SubtypeLumB,Cox_pval_Subtypeclaudin-low,Cox_pval_SubtypeNC,Cox_pval_Cellularitymoderate,Cox_pval_Cellularityhigh,C,pValue,FDR,Tissue.lung.stat,Tissue.lung.pValue,Tissue.lung.FDR,Tissue.tumor.stat,Tissue.tumor.pValue,Tissue.tumor.FDR,Subtype.LM-H.stat,Subtype.LM-H.pValue,Subtype.LM-H.FDR,Subtype.LM-L.stat,Subtype.LM-L.pValue,Subtype.LM-L.FDR,Subtype.p-H.stat,Subtype.p-H.pValue,Subtype.p-H.FDR,Subtype.p-L.stat,Subtype.p-L.pValue,Subtype.p-L.FDR,VISION_Clusters.Cluster 1.stat,VISION_Clusters.Cluster 1.pValue,VISION_Clusters.Cluster 1.FDR,VISION_Clusters.Cluster 10.stat,VISION_Clusters.Cluster 10.pValue,VISION_Clusters.Cluster 10.FDR,VISION_Clusters.Cluster 11.stat,VISION_Clusters.Cluster 11.pValue,VISION_Clusters.Cluster 11.FDR,VISION_Clusters.Cluster 12.stat,VISION_Clusters.Cluster 12.pValue,VISION_Clusters.Cluster 12.FDR,VISION_Clusters.Cluster 13.stat,VISION_Clusters.Cluster 13.pValue,VISION_Clusters.Cluster 13.FDR,VISION_Clusters.Cluster 2.stat,VISION_Clusters.Cluster 2.pValue,VISION_Clusters.Cluster 2.FDR,VISION_Clusters.Cluster 3.stat,VISION_Clusters.Cluster 3.pValue,VISION_Clusters.Cluster 3.FDR,VISION_Clusters.Cluster 4.stat,VISION_Clusters.Cluster 4.pValue,VISION_Clusters.Cluster 4.FDR,VISION_Clusters.Cluster 5.stat,VISION_Clusters.Cluster 5.pValue,VISION_Clusters.Cluster 5.FDR,VISION_Clusters.Cluster 6.stat,VISION_Clusters.Cluster 6.pValue,VISION_Clusters.Cluster 6.FDR,VISION_Clusters.Cluster 7.stat,VISION_Clusters.Cluster 7.pValue,VISION_Clusters.Cluster 7.FDR,VISION_Clusters.Cluster 8.stat,VISION_Clusters.Cluster 8.pValue,VISION_Clusters.Cluster 8.FDR,VISION_Clusters.Cluster 9.stat,VISION_Clusters.Cluster 9.pValue,VISION_Clusters.Cluster 9.FDR
HCC_MK_5_vs_p-L_DOWN_FC_1,0.0497461995878111,0.98736724239639,1.98512244405545,3.99113009697219,57,1923,1.0016469184439,2.13650523723504,1.50352919979296,1.76381008916141,0.595403577757962,1.50719505493571,0.901418570369294,1.67109499277629,1.11510818206244,0.998216931847887,0.972406266986951,4.13942056833014e-13,0.0612440765221438,0.00678983098030424,0.0118827870645884,0.0465617987297603,0.648515760542082,0.482361761247014,0.505759226659542,0.991252581783446,0.772004192493093,0.000333222259246918,0.000608307869008203,0.739510350703506,3.48955555153383e-130,9.37527258178756e-129,0.260489649296494,3.48955555153383e-130,9.37527258178756e-129,0.879650819562729,9.27355547624298e-123,3.39749350629629e-121,0.646553970418287,1.1232982403e-33,1.22348429957e-32,0.678707483900384,2.51164071938064e-99,3.26513293519483e-98,0.273159592345639,6.65781695556057e-247,1.16656531873518e-245,0.185337831268691,1.25582429332005e-300,4.36290681213775e-300,0.551935661271924,3.39186153927735e-10,5.00703370083799e-10,0.781812039641722,4.03588964697649e-83,2.80424746160608e-82,0.906392257833703,2.52864661177042e-226,1.45577797791926e-224,0.483785147202035,0.0626061999537102,0.0691241057023157,0.462712961710009,2.09856792282244e-07,2.50956342106066e-07,0.931610702521863,1.25491632368835e-203,7.22473254923433e-202,0.505027473698017,0.69895937482345,0.713115514060381,0.183512021961482,0,0,0.427630377435065,1.34538499504967e-09,3.1160353620978e-09,0.677587673148162,1.58681877563117e-39,5.24170464409313e-39,0.814025044093221,2.26595387659386e-180,3.65271764906931e-179,0.669382808571998,5.82627733414743e-54,2.89875279711286e-53
HCC_MK_5_vs_p-L_FC_1,4.35973470554194e-17,1.77291988749618,2.1217415330668,2.53919377005711,1016,964,1.14988369963546,2.10801623260079,1.12911882627695,1.54716086595528,0.59204095714711,1.33736933353053,0.776732138472309,1.53506025640175,1.08175323323147,0.94060661560167,0.0140913096871553,6.22285069780978e-13,0.617494602546716,0.041488247862724,0.010423992131648,0.154818514441076,0.280863507674658,0.557407608079681,0.632388768182737,0.709008401119659,0.698102840044933,0.000333222259246918,0.000608307869008203,0.727988460497964,3.80646798381195e-118,6.13602638990486e-117,0.272011539502036,3.80646798381195e-118,6.13602638990486e-117,0.863280612323472,1.4427514911534e-112,2.23626481128777e-111,0.638433087527942,3.14638486230612e-30,2.48626097943013e-29,0.656495803187896,1.29472402625387e-76,9.66247745519092e-76,0.292788664823549,2.26392584466353e-206,2.33939003948565e-205,0.145728572296128,0,0,0.597645511039841,3.60616965974627e-32,7.73024666424334e-32,0.62000692477776,1.95190995544969e-16,2.89198423546406e-16,0.706249945584165,9.87089374430824e-60,2.76247929094182e-59,0.456820126524079,7.1067946748152e-07,9.67580491199501e-07,0.665125396696133,6.49358221921935e-117,1.27654323626605e-116,0.909425498353061,1.93017609763418e-183,2.99177295133298e-182,0.460773474200957,0.00254916055694121,0.00301264429456688,0.202364394593356,0,0,0.390709269029582,5.46104913408339e-20,2.09600266765296e-19,0.723204736440031,2.07107273085805e-61,1.2096265370084e-60,0.733362863546165,1.67263418103377e-100,8.6419432686745e-100,0.551824134594405,2.22153113379561e-06,3.22042103208501e-06
HCC_MK_5_vs_p-L_UP_FC_1,6.32812375901805e-25,2.04885083480162,2.44149462335687,2.90938505362575,1164,816,1.24056236716813,2.00823320561098,0.979302678521482,1.47879590860933,0.625310450376581,1.36710133500786,0.728897969354796,1.56409537030066,1.06477498995714,0.920361831694905,0.000605336328238139,3.31594095555406e-11,0.932628487633246,0.0669005720171949,0.0220284365882451,0.118384112416929,0.17881376998486,0.539994426615302,0.702517621522802,0.612773022065255,0.589699202120382,0.000333222259246918,0.000608307869008203,0.674082883197092,1.1177256031108e-69,5.49321241528845e-69,0.325917116802908,1.1177256031108e-69,5.49321241528845e-69,0.78205047253836,1.30502124788301e-68,5.71656046627013e-68,0.603064285810716,1.80380369742147e-17,7.57221760480054e-17,0.60115464105489,4.85417897958029e-33,1.715994849799e-32,0.353523201604597,3.94480040881415e-104,1.70941351048613e-103,0.22264430757142,4.7747575965821e-234,1.24143697511135e-233,0.625386995647795,6.41086242971668e-52,1.71097851601048e-51,0.43963898544639,3.51872768670812e-05,4.15849635701868e-05,0.432476320207311,9.4804546484263e-08,1.18652895134031e-07,0.468746204142669,0.000332040213727987,0.000416860455241055,0.749366725100831,5.17821881163433e-264,2.19665492746172e-263,0.805000218532337,1.08881882728786e-102,4.71821491824737e-102,0.445384861520364,2.65511506124516e-05,3.37543018827066e-05,0.318469288164719,1.25569743004969e-137,4.28852596872903e-137,0.402249334866522,2.65889289198754e-16,8.855651532818e-16,0.662480541101518,2.29320495807056e-33,6.89672834404802e-33,0.601988843190766,1.39124653059914e-20,2.66986834205454e-20,0.438332677184029,1.79219234573896e-08,2.77789813589538e-08
HCC_MK_6_vs_8_DOWN_FC_1,1.48965185744857e-06,1.30630601980995,1.57373910393852,1.89592234109549,800,1180,1.10348280370767,2.18713304267861,1.28867044315908,1.59784803456381,0.579870528290464,1.40556573703545,0.861787002371221,1.56695999442032,1.10546211174314,0.975119843024602,0.0533447961623042,6.49144653748294e-14,0.263033226007624,0.0281329847465992,0.0078939065693943,0.0910528355598832,0.511694331905236,0.538652172145796,0.540489523474296,0.87683224254171,0.673301836724872,0.000333222259246918,0.000608307869008203,0.674194617266542,9.1463097877859e-70,4.55057141293546e-69,0.325805382733458,9.1463097877859e-70,4.55057141293546e-69,0.829742195801827,4.39164191997184e-93,2.8545672479817e-92,0.576260567360011,3.09993019341637e-10,8.67549908296387e-10,0.597261973380501,1.1300001804914e-30,3.79491727281695e-30,0.355962984044379,9.37314321257355e-101,3.9347674111116e-100,0.205548674839703,1.61672100343307e-263,4.82621158802614e-263,0.510768724502921,0.192888996327531,0.208963079354825,0.687690839192558,7.18533777613925e-38,1.58234487638476e-37,0.723431102429202,8.85933743872064e-70,2.85625039024354e-69,0.203943747681247,2.49291778052788e-253,4.5665721161488e-252,0.607071472759332,3.08354412797984e-50,5.03104568249342e-50,0.862786724359204,1.81575746014986e-144,1.14335977568811e-143,0.345281850817444,1.16252628746005e-32,2.5600988734776e-32,0.43512422199765,4.48671435901131e-19,6.00712919163309e-19,0.526893375721501,0.0242805697331897,0.0314632463102104,0.738574923966156,6.75988731284544e-70,5.67548872307648e-69,0.901205151286466,4.36754181458495e-293,8.80059675638868e-291,0.377904883648127,7.26416949811012e-29,2.00510979982081e-28
HCC_MK_6_vs_8_FC_1,4.49705437551443e-17,1.73697030828752,2.0648305180916,2.45457567587661,1302,678,1.1714515581026,2.06782513202562,1.10464711326988,1.59976220642787,0.606486223652094,1.43527569265142,0.800267258131642,1.62381960143572,1.0950881530781,0.951466472970205,0.0067374307358084,3.53832663224715e-12,0.680640449685905,0.0254092822512351,0.0145425930628283,0.0692716800372216,0.333953593409649,0.506488700004073,0.579493480945143,0.760373962557637,0.581590866689309,0.000333222259246918,0.000608307869008203,0.589838666975018,8.55799235050437e-20,1.76865175243757e-19,0.410161333024982,8.55799235050437e-20,1.76865175243757e-19,0.735998644756903,1.40524352550809e-48,4.29025106651333e-48,0.502038749079482,0.866386777080275,0.887652445696788,0.496976654083886,0.720430539353234,0.74064670244733,0.459765725230842,2.64409758640508e-09,3.91754164456341e-09,0.24846046358728,7.05483085783839e-193,1.57949824206048e-192,0.435250978765926,4.91660233666922e-15,8.05443390925892e-15,0.4147809276045,5.19763045428006e-09,6.69215678298679e-09,0.489847786047226,0.422364234537732,0.440965768183176,0.25027532618505,7.52493133699055e-181,8.19607386164106e-180,0.699192279832498,3.23255610375738e-169,7.7084030166522e-169,0.758121853631014,4.33883930386556e-74,1.27631550325388e-73,0.351532336421427,3.29646637384844e-30,6.99197867716274e-30,0.589392880847757,9.42103196469743e-35,1.47730579057318e-34,0.492326868010462,0.520407329075828,0.550457096109078,0.827655779292849,3.87471107391556e-130,1.11536325913426e-128,0.714050770091839,7.33092702825326e-85,3.01465672692455e-84,0.345369522734388,2.87677154729713e-45,1.14786033025816e-44
HCC_MK_6_vs_8_UP_FC_1,2.45267751916596e-18,1.79097393725237,2.13101932163531,2.53562782502016,1363,617,1.13691852870745,2.03872105411645,1.21788876977696,1.70003102979969,0.617262323436328,1.50203117756176,0.826276203292287,1.69040913941972,1.10000804097877,0.965083367781196,0.0246374185415828,1.55347949466799e-11,0.396533624324386,0.0106294763001996,0.0186790897608019,0.0399124870610298,0.405152344417075,0.471865047579056,0.560693595841212,0.827246311846417,0.521846681994756,0.00233255581472842,0.003833971051795,0.520628409344741,0.0365414695003927,0.0428087564205182,0.479371590655259,0.0365414695003927,0.0428087564205182,0.632104374252435,2.42425517647684e-16,3.95536370898853e-16,0.456402821804664,0.00032064606824947,0.000582073718488903,0.438442557556537,3.17312370979605e-13,6.76597277803072e-13,0.529728456298224,1.09226240085869e-05,1.4575554554505e-05,0.369816119521456,4.63558832428857e-53,6.89351326453245e-53,0.400565145518479,2.68982493723812e-33,5.89130135710307e-33,0.298587997823641,2.40018521586655e-43,5.79206372451628e-43,0.368804964940372,3.45339349495923e-25,5.82308610237895e-25,0.370144639222225,2.77313425138378e-50,8.1574679073552e-50,0.682793873536059,8.00318027062761e-143,1.74339548597996e-142,0.640282264312875,4.3166203855424e-23,7.15883956943863e-23,0.395024741783998,6.7431552386857e-16,1.14180317697073e-15,0.628800937832492,3.05819541585611e-70,6.62609006768824e-70,0.461780472132035,0.00136775115939797,0.00204149524902734,0.774952613978696,3.22461861588104e-92,4.64114750785735e-91,0.558764053599476,8.36552612742229e-08,1.13131108367489e-07,0.374286378340432,1.67952504993759e-30,4.90469996467281e-30
HCC_MK_6_vs_p-H_DOWN_FC_1,0.000107948447773194,0.575110483446788,0.693095891597357,0.835286312414407,494,1486,0.924079393827269,2.09337794817341,1.54795245487604,1.79113783548533,0.601789580094289,1.53045598380035,0.931650229990321,1.72697498086,1.10327114271386,0.986517812944307,0.0742345589830632,1.19035729645119e-12,0.0389304930565375,0.00482448186495919,0.0129749345618466,0.031522155438943,0.753808820573109,0.454148073370226,0.547757581517375,0.933223045840639,0.517020454973672,0.0179940019993336,0.025561016085146,0.698033817215959,1.28855753941702e-89,9.98632093048188e-89,0.301966182784042,1.28855753941702e-89,9.98632093048188e-89,0.784136982222701,1.3313445472494e-69,5.89595442353304e-69,0.638010806843531,4.6964773639757e-30,3.50496366237446e-29,0.648624385898847,2.76954088694372e-69,1.95811399550582e-68,0.311888834679532,1.91574954254838e-170,1.45669257669245e-169,0.224091610078956,1.23914195212324e-231,3.2011167096517e-231,0.591877263983713,1.13171547392679e-28,2.3509347216108e-28,0.602601106491085,2.03529698800605e-12,2.83814770299805e-12,0.580107628585608,2.43697423116412e-10,3.23059412881296e-10,0.552287981592135,1.92131158719201e-09,2.86773544310511e-09,0.494976202824311,0.484355953662511,0.495419922147188,0.802819464476576,2.96837341009261e-101,1.2460984211118e-100,0.403459923155519,1.11748465125515e-13,1.78002495832342e-13,0.325819982956955,7.25470965270655e-127,2.39643277872192e-126,0.339105198187229,2.13605100213224e-41,1.59412695159128e-40,0.590977917753722,1.59007572432788e-11,2.46461737270821e-11,0.824835907597539,7.3695951915447e-193,1.41426041056786e-191,0.643640608843312,2.66357451407307e-39,9.4159695541355e-39
HCC_MK_6_vs_p-H_FC_1,8.60529879501649e-18,1.77899494317677,2.12028110436229,2.52704032620123,1101,879,1.12637131930628,2.05556287969589,1.25561258677362,1.70161581611,0.629671831230235,1.5189966999839,0.800492642291694,1.67319278218142,1.09664789517555,0.970513765550511,0.0581178068226996,8.27801964079235e-12,0.327868429998656,0.0106276494315986,0.0251610918927811,0.0347065192192663,0.343575226073882,0.480528849575103,0.573654852109165,0.854112672355732,0.531868061362252,0.00633122292569144,0.00998564204088833,0.586790376780563,1.40649403244098e-18,2.77851517192998e-18,0.413209623219437,1.40649403244098e-18,2.77851517192998e-18,0.666671030138758,4.43931084463474e-25,8.90070781287463e-25,0.536649361723254,0.00248940332458407,0.0041455766107743,0.524030161700691,0.00444729959642704,0.0057078399278984,0.443875923817784,1.01475063076107e-16,1.7626918284341e-16,0.385736946051291,2.78392296245763e-41,3.89555886760564e-41,0.442342821945889,3.13518360479399e-12,4.87829726923544e-12,0.548240548678136,0.000945393543993539,0.00108236817678806,0.350716270690879,4.00020407084956e-32,7.82564194442899e-32,0.28224000645427,5.28849875656208e-138,4.63318478020547e-137,0.447125704480694,1.83705626534314e-13,2.36528330649612e-13,0.699394268095471,6.10198073645593e-45,1.35861781038218e-44,0.410546023561296,5.93809874762846e-12,9.064597709448e-12,0.658842112737719,7.73774531254079e-106,2.16549400066246e-105,0.354642969877345,4.19731554128156e-34,2.64299712990073e-33,0.899615326405005,1.38378857629311e-192,1.85888932082041e-190,0.774373481583561,3.53604795468348e-138,2.96880692861968e-137,0.512719375219375,0.245469529101587,0.268087317690893
HCC_MK_6_vs_p-H_UP_FC_1,2.33208369020199e-17,1.74725648101466,2.0767545972866,2.46838956055637,1285,695,1.16265344497053,2.02010478106774,1.20472920928865,1.69273911369033,0.641962115297256,1.52939970733374,0.782214791190662,1.69099502348679,1.08638134675174,0.957828468238714,0.0167417308732246,3.34029100241445e-11,0.421358683239852,0.0113391564372184,0.0321102022312074,0.0318494768868142,0.294275401627552,0.471565290141649,0.61353233223723,0.791463815344821,0.587913748003665,0.00166611129623459,0.00279203807064312,0.484778037528211,0.122863883126391,0.138695083753321,0.515221962471789,0.122863883126391,0.138695083753321,0.531242973526558,0.0524925998354464,0.056262015249162,0.459370254513751,0.000799050974520412,0.00140007627274664,0.440383987545496,1.70108018207661e-12,3.497629149882e-12,0.545313510778627,2.03177859130181e-11,3.1492568165178e-11,0.565573245837999,1.13667627432989e-14,1.33551177421267e-14,0.370719040280549,4.42066975119455e-55,1.20373642549419e-54,0.497747131952798,0.877294872923822,0.879477198478359,0.264593139726409,2.96708759888558e-77,1.02199683961614e-76,0.209752140451145,1.43384324436984e-243,2.31135530992418e-242,0.436396514278612,8.46935680402483e-19,1.15309148379122e-18,0.565038402091553,4.47077571953054e-06,5.50985509165385e-06,0.470789823912686,0.0246432767642802,0.0278186009411903,0.766152841177142,1.85627553182486e-293,1.96862905085636e-292,0.439290364583333,3.67224716464758e-07,7.32631488788602e-07,0.895538506997997,1.01932599097228e-188,1.02697093590457e-186,0.648233584459024,1.21868271918968e-41,2.9233877132943e-41,0.422837316080559,1.8431931220266e-12,3.18801213809751e-12
HCC_MK_6_vs_p-L_DOWN_FC_1,0.0484382108768705,1.0001753143138,1.48383018778153,2.20136609518539,141,1839,0.967590992207897,2.11085049841036,1.56980759521746,1.81437231835274,0.608396780229377,1.57354803346023,0.931884703157985,1.73586493236155,1.11924372383844,1.00875757644341,0.500207717236665,1.04554222501966e-12,0.0401573965531917,0.0046989849691547,0.0162658627604909,0.0285502611024896,0.759099618738945,0.451005291518602,0.491180313057133,0.957255531967833,0.745251793093876,0.000333222259246918,0.000608307869008203,0.693896865700557,5.44910944254618e-86,3.78619156094157e-85,0.306103134299443,5.44910944254618e-86,3.78619156094157e-85,0.870845846231244,3.19711258321578e-117,6.4421818551798e-116,0.582732247481159,8.62281021785121e-12,2.75793056967781e-11,0.615681815183062,1.10580627003262e-42,4.74085028535262e-42,0.334921757828735,1.0027998181071e-131,5.46119360401571e-131,0.183950331115443,2.8913657872927e-303,1.03116850644156e-302,0.514692038703217,0.0756568339021981,0.0854053335086438,0.73912699389925,2.28341182015958e-60,7.30329336130405e-60,0.874531727004264,1.52333032233671e-192,3.83688824938558e-191,0.304866990159938,3.32677580044879e-111,1.94302992403023e-110,0.640150149065288,9.20109652024352e-85,1.68547358984461e-84,0.916155698330016,1.87874032877253e-189,4.20629084719627e-188,0.478914218735249,0.104805396476457,0.113845215040464,0.255543574532284,6.70545753758237e-248,4.15738367330107e-247,0.45610978648088,0.000236581618268232,0.0003860015877008,0.670808048776972,1.07591461918388e-36,3.41412276796146e-36,0.876395611648694,3.22424518020284e-258,1.8562440108882e-256,0.43807950632275,1.56694239520202e-08,2.45711200492768e-08
HCC_MK_6_vs_p-L_FC_1,1.7687602549001e-18,1.91977780431135,2.33316171206922,2.83555917900535,847,1133,1.17806718915653,2.06091217216885,1.08520287239968,1.53099789781831,0.593873247388666,1.28216314299911,0.721524588288667,1.49772205740257,1.07545159546122,0.930406109484037,0.00878144489738857,4.33438462268958e-12,0.740310527579677,0.0469911863573758,0.0109191016560189,0.232167509773254,0.177964886889531,0.580480433056757,0.658188099455188,0.660877996296584,0.670232959361943,0.000333222259246918,0.000608307869008203,0.689142826456202,6.4476150064023e-82,3.99752130396942e-81,0.310857173543798,6.4476150064023e-82,3.99752130396942e-81,0.859537523293241,2.67148147297464e-110,3.47292591486704e-109,0.581956929112152,1.34407992545191e-11,4.16664776890093e-11,0.607657919965387,3.36817229553697e-37,1.25682725472352e-36,0.342290480836992,2.11442753333571e-120,1.03916377552962e-119,0.224614506468776,9.16720731708114e-231,2.35311117756924e-230,0.553657377689087,8.70424795071818e-11,1.30888504632068e-10,0.614061718923481,5.38704249217083e-15,7.80927382857858e-15,0.687958626552236,6.5128100299252e-50,1.59070451033931e-49,0.30755119552448,3.21315792567028e-108,1.82380654090862e-107,0.624456810253879,3.07341170125059e-67,5.2482411678135e-67,0.906514846292301,7.16536423554785e-181,9.3149735062122e-180,0.486238254649475,0.289782760623114,0.304120970133112,0.340698919497712,1.93813189479921e-106,5.46200806716141e-106,0.334052720283189,6.31519987221983e-44,5.1939296908257e-43,0.862300185940586,1.15299823228533e-158,5.1628698623443e-157,0.829906806262307,7.32298633927867e-199,1.55324394459437e-197,0.374900510373483,3.20747888197081e-30,9.29938121895135e-30
HCC_MK_6_vs_p-L_UP_FC_1,2.58869702589127e-25,2.07458536654889,2.47577981135112,2.95455938961448,1138,842,1.25096800639902,1.96428058325934,1.01489591664482,1.5198417644881,0.627117046615717,1.30827687701739,0.694203436644005,1.54794729578362,1.06135371119468,0.916606478139185,0.000581991933758911,2.07155471654697e-10,0.951122561603875,0.0482810001399142,0.0229573793288243,0.184858373227037,0.127448239793449,0.549517693310866,0.717294926933815,0.595700819746164,0.541460536613842,0.000666444518493835,0.00118142437369362,0.643301446296959,8.44494041137306e-48,2.95940085720291e-47,0.356698553703041,8.44494041137306e-48,2.95940085720291e-47,0.805454083439853,3.80385779203664e-80,2.07156039214968e-79,0.543398884824794,0.000341421322172423,0.000617008039621015,0.545194394541615,8.80183731376488e-08,1.50942146274351e-07,0.403799714497389,5.80324874098496e-46,1.48962372141206e-45,0.42715659834515,9.5535235984647e-18,1.14585416969681e-17,0.535198648974355,2.08127964549877e-05,2.75001867913443e-05,0.432667902181726,3.93503047288457e-06,4.74795592985773e-06,0.404924257115019,5.74095990219801e-14,8.23347630101707e-14,0.378844331834635,5.31647228905659e-44,1.46749200855466e-43,0.533042346298044,4.23460604481849e-06,4.96089022111004e-06,0.844140353386655,3.36626234974324e-130,1.91070947457257e-129,0.480517777074145,0.1339673739738,0.14435521847979,0.509418792880294,0.195099836239841,0.202642355682103,0.259657258973665,3.88684858335338e-90,9.78999986932134e-89,0.848609769808438,4.74149569139156e-147,1.73711160330073e-145,0.703166437700524,1.22692764487627e-76,4.37568000783306e-76,0.340633863944675,5.67139899503191e-48,2.45760623118049e-47
HCC_MK_7_vs_8_DOWN_FC_1,6.78769249272136e-11,0.450168259552825,0.542500336779265,0.653770249590598,1110,870,0.923137144017416,2.12738714388904,1.41039537476774,1.65708181723842,0.602414033078086,1.43479061242097,0.882153258909893,1.53993873200747,1.0972959682944,0.972696394774399,0.103318984273134,3.13798136673996e-13,0.11016552829578,0.0164947873871388,0.0133496467683012,0.0720711002447737,0.578522941990337,0.555011031147864,0.57121898497142,0.865089352490378,0.241733759135885,0.335221592802399,0.345697267577474,0.493029420514009,0.479865149062429,0.504923381389448,0.506970579485991,0.479865149062429,0.504923381389448,0.458420217762925,0.00986228738297551,0.0110710356973235,0.513001498232707,0.283273938309811,0.331858712612948,0.505896224834174,0.485202469176653,0.51187590334605,0.49949698234582,0.940681307435218,0.942760705201596,0.564391882047804,3.35542449293588e-14,3.93091881003825e-14,0.577606812151332,6.36927959847033e-21,1.17206377999248e-20,0.350677270627261,1.39284715885772e-24,2.33882252091526e-24,0.342296577778235,1.18305160749531e-35,2.42015125797265e-35,0.35245905572716,2.1899846243929e-64,7.67446785765513e-64,0.485641329751766,0.0456368195202034,0.0495731489666899,0.411509104851815,4.30118059676704e-10,5.87585010338006e-10,0.417232111602447,1.93002596825742e-10,2.83868782922534e-10,0.618181194976707,1.99514952594562e-59,4.04042843696524e-59,0.703562691648629,3.43668081997298e-65,4.32806990765348e-64,0.504390684232527,0.74499544724105,0.76008396262821,0.466985483594088,0.00260562167255831,0.00307937106756891,0.427855079544269,4.46755211955922e-11,7.34866736400965e-11
